Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,WHH,WHD,WHA
14/04/2019,Valencia,Levante,H,1.5,4.75,5.5,1.52,4.4,6
14/04/2019,Valladolid,Getafe,D,3.2,2.9,2.55,3.2,3,2.45
15/04/2019,Leganes,Real Madrid,D,5.25,4.2,1.6,5.25,4.2,1.6
19/04/2019,Alaves,Valladolid,D,2.1,3.2,3.75,2.15,3.1,3.75
20/04/2019,Barcelona,Sociedad,H,1.22,6.5,13,1.22,6.5,13
20/04/2019,Celta,Girona,H,2,3.75,3.5,1.95,3.75,3.7
20/04/2019,Eibar,Ath Madrid,A,3.2,3.1,2.4,3.1,3.1,2.45
20/04/2019,Vallecano,Huesca,D,2.05,3.75,3.4,2.05,3.7,3.4
21/04/2019,Betis,Valencia,A,3,3.3,2.4,2.88,3.3,2.5
21/04/2019,Getafe,Sevilla,H,3.1,3.4,2.3,3.1,3.3,2.35
21/04/2019,Levante,Espanol,D,2.3,3.5,3,2.3,3.6,3
21/04/2019,Real Madrid,Ath Bilbao,H,1.45,4.33,7,1.44,4.6,7
21/04/2019,Villarreal,Leganes,H,1.72,3.5,5,1.83,3.7,4.33
23/04/2019,Alaves,Barcelona,A,7,5.25,1.4,7.5,5,1.4
23/04/2019,Huesca,Eibar,H,2.25,3.5,3,2.3,3.5,3
23/04/2019,Valladolid,Girona,H,2.3,3.3,3.25,2.35,3.2,3.2
24/04/2019,Ath Madrid,Valencia,H,1.8,3.4,5,1.85,3.4,4.6
24/04/2019,Espanol,Celta,D,2.3,3.2,3.3,2.25,3.4,3.2
24/04/2019,Leganes,Ath Bilbao,A,2.6,3,3,2.7,3,2.88
24/04/2019,Levante,Betis,H,2.5,3.3,2.9,2.55,3.5,2.7
25/04/2019,Getafe,Real Madrid,D,4,3.6,1.9,4,3.7,1.88
25/04/2019,Sevilla,Vallecano,H,1.33,5.25,9,1.33,5.5,8.5
25/04/2019,Sociedad,Villarreal,A,2.5,3.3,2.9,2.45,3.4,2.88
27/04/2019,Ath Bilbao,Alaves,D,1.45,4.2,7.5,1.47,4.2,7.5
27/04/2019,Ath Madrid,Valladolid,H,1.33,4.5,11,1.36,4.5,11
27/04/2019,Barcelona,Levante,H,1.2,6.5,11,1.25,6.5,10
27/04/2019,Leganes,Celta,D,2.37,3.25,3,2.45,3.2,3
28/04/2019,Girona,Sevilla,H,4.75,3.4,1.75,4.2,3.75,1.83
28/04/2019,Sociedad,Getafe,H,2.6,3.2,2.75,2.45,3.2,3
28/04/2019,Valencia,Eibar,A,1.45,4.5,6.5,1.42,5,7
28/04/2019,Vallecano,Real Madrid,H,7.5,4.5,1.4,6.5,4.8,1.44
28/04/2019,Villarreal,Huesca,D,1.55,4,6.5,1.55,4.4,5.5
29/04/2019,Betis,Espanol,D,2.3,3.3,3.1,2.25,3.5,3.1
03/05/2019,Sevilla,Leganes,A,1.36,5,8.5,1.4,4.75,8
04/05/2019,Alaves,Sociedad,A,2.5,3.25,2.9,2.6,3.2,2.8
04/05/2019,Celta,Barcelona,H,2.15,3.6,3.25,2.15,3.6,3.3
04/05/2019,Espanol,Ath Madrid,H,3.8,3.3,2.05,3.75,3.25,2.1
04/05/2019,Levante,Vallecano,H,1.95,3.8,3.6,1.95,4,3.5
05/05/2019,Eibar,Betis,H,2.05,3.6,3.5,2.05,3.6,3.5
05/05/2019,Getafe,Girona,H,1.8,3.6,4.75,1.75,3.5,5.25
05/05/2019,Huesca,Valencia,A,3.5,3.4,2.1,3.25,3.6,2.15
05/05/2019,Real Madrid,Villarreal,H,1.7,4,4.75,1.65,4.2,4.8
05/05/2019,Valladolid,Ath Bilbao,H,2.9,3.1,2.6,2.8,3.1,2.7
12/05/2019,Ath Bilbao,Celta,H,2,3.5,3.8,2,3.5,3.9
12/05/2019,Ath Madrid,Sevilla,D,2.1,3.6,3.4,2.15,3.5,3.3
12/05/2019,Barcelona,Getafe,H,1.53,4.33,6,1.53,4.33,6
12/05/2019,Betis,Huesca,H,1.55,4.33,5.75,1.53,4.75,5.25
12/05/2019,Girona,Levante,A,2.15,3.6,3.2,2.2,3.5,3.2
12/05/2019,Leganes,Espanol,A,2.4,3.5,2.87,2.5,3.4,2.8
12/05/2019,Sociedad,Real Madrid,H,3,3.6,2.3,3,3.7,2.25
12/05/2019,Valencia,Alaves,H,1.4,5,7.5,1.38,5.25,7.5
12/05/2019,Vallecano,Valladolid,A,4.2,3.8,1.8,4,4,1.8
12/05/2019,Villarreal,Eibar,H,1.6,4.33,5,1.62,4.4,4.8
18/05/2019,Alaves,Girona,H,2.25,3.5,3.1,2.3,3.5,3
18/05/2019,Celta,Vallecano,D,1.45,4.75,7,1.47,4.75,6.5
18/05/2019,Espanol,Sociedad,H,2.3,3.6,3,2.3,3.6,3
18/05/2019,Getafe,Villarreal,D,1.61,4.2,5.25,1.63,4,5.25
18/05/2019,Huesca,Leganes,H,2.5,3.75,2.62,2.5,3.6,2.7
18/05/2019,Levante,Ath Madrid,D,3.75,3.75,1.95,3.6,3.8,1.95
18/05/2019,Sevilla,Ath Bilbao,H,1.85,3.4,4.33,1.85,3.3,4.6
18/05/2019,Valladolid,Valencia,A,8,5.25,1.36,8.5,4.8,1.38
19/05/2019,Eibar,Barcelona,D,3.6,4,1.9,3.7,4,1.88
19/05/2019,Real Madrid,Betis,A,1.57,4.75,4.75,1.57,4.8,4.8
18/08/17,Leganes,Alaves,H,2.05,3.2,4.1,2.05,3.1,4
18/08/17,Valencia,Las Palmas,H,1.75,3.8,4.5,1.8,3.75,4.2
19/08/17,Celta,Sociedad,A,2.38,3.25,3.2,2.4,3.4,2.9
19/08/17,Girona,Ath Madrid,D,8,4.33,1.45,8,4.2,1.44
19/08/17,Sevilla,Espanol,D,1.62,4,5.5,1.67,3.6,5.5
20/08/17,Ath Bilbao,Getafe,D,1.5,4,7.5,1.5,4,7
20/08/17,Barcelona,Betis,H,1.17,8,15,1.22,6,13
20/08/17,La Coruna,Real Madrid,A,9.5,5.75,1.3,11,4.5,1.33
21/08/17,Levante,Villarreal,H,3.25,3.25,2.3,3.1,3.1,2.4
21/08/17,Malaga,Eibar,A,2.1,3.3,3.7,2.2,3.3,3.3
25/08/17,Betis,Celta,H,2.2,3.4,3.4,2.2,3.25,3.3
25/08/17,Sociedad,Villarreal,H,2.05,3.4,3.75,2.1,3.3,3.6
26/08/17,Alaves,Barcelona,A,10,5.75,1.29,11,5,1.3
26/08/17,Girona,Malaga,H,2.15,3.25,3.6,2.2,3.3,3.3
26/08/17,Las Palmas,Ath Madrid,A,4.75,3.75,1.75,4.5,3.6,1.8
26/08/17,Levante,La Coruna,D,2.2,3.1,3.6,2.25,3.2,3.3
27/08/17,Eibar,Ath Bilbao,A,2.5,3.1,3.1,2.62,3.1,2.8
27/08/17,Espanol,Leganes,A,1.95,3.25,4.33,1.95,3.1,4.5
27/08/17,Getafe,Sevilla,A,3.6,3.3,2.15,3.4,3.4,2.1
27/08/17,Real Madrid,Valencia,D,1.17,8,15,1.17,8,13
08/09/17,Leganes,Getafe,A,2.05,3.25,4,2.1,3.1,3.8
09/09/17,Barcelona,Espanol,H,1.17,8,17,1.17,7.5,15
09/09/17,Real Madrid,Levante,D,1.05,15,34,1.06,13,23
09/09/17,Sevilla,Eibar,H,1.57,4,6,1.6,4,5.5
09/09/17,Valencia,Ath Madrid,D,3.6,3.2,2.2,3.5,3.25,2.15
10/09/17,Ath Bilbao,Girona,H,1.67,3.75,5.5,1.67,3.8,5
10/09/17,Celta,Alaves,H,1.67,3.75,5.25,1.75,3.5,5
10/09/17,La Coruna,Sociedad,A,2.75,3.3,2.6,2.8,3.3,2.5
10/09/17,Villarreal,Betis,H,1.85,3.6,4.33,1.91,3.4,4.2
11/09/17,Malaga,Las Palmas,A,2,3.5,3.8,2,3.5,3.6
15/09/17,Eibar,Leganes,H,2.05,3.25,4,2.1,3.1,3.8
16/09/17,Ath Madrid,Malaga,H,1.22,6,15,1.22,6,13
16/09/17,Betis,La Coruna,H,1.83,3.6,4.5,1.85,3.4,4.33
16/09/17,Getafe,Barcelona,A,11,6.5,1.25,12,6.5,1.22
16/09/17,Levante,Valencia,D,3.25,3.25,2.3,3.1,3.1,2.4
17/09/17,Alaves,Villarreal,A,3.1,3.1,2.4,3.1,3.1,2.4
17/09/17,Girona,Sevilla,A,3.3,3.25,2.3,3.2,3.2,2.3
17/09/17,Las Palmas,Ath Bilbao,H,2.75,3.4,2.55,2.8,3.1,2.62
17/09/17,Sociedad,Real Madrid,A,5,4,1.67,4.8,4,1.67
18/09/17,Espanol,Celta,H,2.3,3.3,3.2,2.3,3.2,3.2
19/09/17,Barcelona,Eibar,H,1.11,10,15,1.12,8,21
19/09/17,Valencia,Malaga,H,1.5,4,7,1.53,4,6.5
20/09/17,Ath Bilbao,Ath Madrid,A,3.4,3.2,2.25,3.3,3.2,2.25
20/09/17,La Coruna,Alaves,H,1.91,3.3,4.5,1.91,3.3,4.2
20/09/17,Leganes,Girona,D,2.15,3.2,3.7,2.25,3.2,3.3
20/09/17,Real Madrid,Betis,A,1.13,10,17,1.12,9,17
20/09/17,Sevilla,Las Palmas,H,1.4,4.75,7.5,1.44,4.5,7
21/09/17,Celta,Getafe,D,1.8,3.6,4.5,1.75,3.75,4.5
21/09/17,Levante,Sociedad,H,3.25,3.25,2.3,2.9,3.3,2.4
21/09/17,Villarreal,Espanol,D,1.73,3.5,5.5,1.73,3.5,5
23/09/17,Alaves,Real Madrid,A,17,7.5,1.17,17,7,1.17
23/09/17,Ath Madrid,Sevilla,H,1.57,4,6.5,1.62,3.8,5.5
23/09/17,Girona,Barcelona,A,12,6,1.25,12,5.5,1.25
23/09/17,Malaga,Ath Bilbao,D,2.9,3.3,2.4,2.9,3.2,2.5
24/09/17,Eibar,Celta,A,2.2,3.3,3.4,2.2,3.3,3.3
24/09/17,Espanol,La Coruna,H,1.95,3.5,4,2,3.4,3.8
24/09/17,Getafe,Villarreal,H,2.88,3.1,2.63,2.8,3.1,2.62
24/09/17,Las Palmas,Leganes,A,2.05,3.25,3.8,2.1,3.2,3.75
24/09/17,Sociedad,Valencia,A,2.3,3.4,3.1,2.25,3.5,3
25/09/17,Betis,Levante,H,1.85,3.5,4.5,1.8,3.6,4.4
29/09/17,Celta,Girona,D,1.67,3.6,5.75,1.73,3.6,5
30/09/17,La Coruna,Getafe,H,2.25,3.25,3.4,2.25,3.3,3.2
30/09/17,Leganes,Ath Madrid,D,7.5,3.75,1.55,7,3.4,1.6
30/09/17,Levante,Alaves,A,1.83,3.5,4.5,1.75,3.6,4.8
30/09/17,Sevilla,Malaga,H,1.36,5.5,7.5,1.33,5,9
01/10/17,Barcelona,Las Palmas,H,1.08,11,26,1.07,12,23
01/10/17,Real Madrid,Espanol,H,1.1,10,23,1.08,11,21
01/10/17,Sociedad,Betis,D,1.95,3.6,3.8,1.95,3.75,3.6
01/10/17,Valencia,Ath Bilbao,H,1.91,3.5,4.2,1.83,3.6,4.2
01/10/17,Villarreal,Eibar,H,1.83,3.6,4.33,1.85,3.5,4.33
13/10/17,Espanol,Levante,D,1.75,3.6,5,1.75,3.6,4.75
14/10/17,Alaves,Sociedad,A,3.5,3.4,2.15,3.3,3.4,2.15
14/10/17,Ath Bilbao,Sevilla,H,2.5,3.25,2.9,2.45,3.3,2.88
14/10/17,Ath Madrid,Barcelona,D,3,3.4,2.38,2.9,3.4,2.38
14/10/17,Getafe,Real Madrid,A,10,5.75,1.29,10,5.5,1.29
15/10/17,Betis,Valencia,A,2.55,3.5,2.7,2.5,3.5,2.62
15/10/17,Eibar,La Coruna,D,2,3.5,3.75,2,3.4,3.8
15/10/17,Girona,Villarreal,A,2.8,3.2,2.6,2.75,3.2,2.62
15/10/17,Malaga,Leganes,A,2.38,3,3.4,2.3,3.2,3.2
16/10/17,Las Palmas,Celta,A,2.38,3.3,3.1,2.4,3.5,2.8
21/10/17,Barcelona,Malaga,H,1.07,13,26,1.07,11,26
21/10/17,Betis,Alaves,H,1.57,4,6,1.57,3.8,6
21/10/17,Levante,Getafe,D,2.37,3.2,3.2,2.4,3.1,3.1
21/10/17,Valencia,Sevilla,H,1.85,3.89,4,1.95,3.5,3.75
22/10/17,Celta,Ath Madrid,A,4.2,3.39,1.95,4,3.3,1.95
22/10/17,Leganes,Ath Bilbao,H,2.37,3.1,3.29,2.5,3.1,2.9
22/10/17,Real Madrid,Eibar,H,1.09,11,23,1.1,10,17
22/10/17,Villarreal,Las Palmas,H,1.5,4.2,7,1.53,4,6
23/10/17,La Coruna,Girona,A,2.04,3.29,3.79,2.05,3.2,3.75
23/10/17,Sociedad,Espanol,D,1.85,3.79,4,1.83,3.5,4.33
28/10/17,Alaves,Valencia,A,6,3.75,1.6,5.5,3.8,1.62
28/10/17,Ath Bilbao,Barcelona,A,7,4.5,1.44,7,4.5,1.44
28/10/17,Ath Madrid,Villarreal,D,1.5,4,7.5,1.53,3.8,7
28/10/17,Sevilla,Leganes,H,1.61,3.75,6,1.62,3.6,6
29/10/17,Eibar,Levante,D,1.95,3.39,4.2,1.91,3.4,4.2
29/10/17,Getafe,Sociedad,H,2.45,3.39,2.87,2.5,3.3,2.8
29/10/17,Girona,Real Madrid,H,10,6.5,1.25,11,6,1.25
29/10/17,Malaga,Celta,H,3.1,3.39,2.29,2.88,3.4,2.38
30/10/17,Espanol,Betis,H,2.14,3.39,3.39,2.15,3.4,3.3
30/10/17,Las Palmas,La Coruna,A,2.04,3.5,3.6,2.15,3.5,3.25
03/11/17,Betis,Getafe,D,2,3.5,3.79,2,3.4,3.75
04/11/17,Alaves,Espanol,H,2.87,3.1,2.7,2.8,3,2.7
04/11/17,Barcelona,Sevilla,H,1.19,7.5,12,1.2,7,11
04/11/17,La Coruna,Ath Madrid,A,4.75,3.6,1.8,5,3.5,1.75
04/11/17,Valencia,Leganes,H,1.5,4.33,6.5,1.53,4,6.5
05/11/17,Celta,Ath Bilbao,H,2.1,3.5,3.5,2.1,3.4,3.4
05/11/17,Levante,Girona,A,2.39,3.29,3,2.4,3.1,3.1
05/11/17,Real Madrid,Las Palmas,H,1.08,13,19,1.08,12,21
05/11/17,Sociedad,Eibar,H,1.61,4,5.5,1.62,3.8,5.5
05/11/17,Villarreal,Malaga,H,1.53,4.33,6,1.53,4.2,6
17/11/17,Girona,Sociedad,D,2.89,3.5,2.37,2.75,3.6,2.4
18/11/17,Ath Madrid,Real Madrid,D,3.2,3.39,2.25,3.2,3.2,2.3
18/11/17,Getafe,Alaves,H,1.8,3.5,4.75,1.83,3.2,5
18/11/17,Leganes,Barcelona,A,9.5,5.25,1.33,8.5,4.8,1.36
18/11/17,Sevilla,Celta,H,1.72,3.79,4.75,1.75,3.75,4.5
19/11/17,Ath Bilbao,Villarreal,D,2.25,3.29,3.29,2.25,3.3,3.2
19/11/17,Espanol,Valencia,A,3.2,3.29,2.29,3.3,3.3,2.2
19/11/17,Las Palmas,Levante,A,1.95,3.5,4,1.91,3.5,4
19/11/17,Malaga,La Coruna,H,2.37,3.29,3.1,2.25,3.3,3.2
20/11/17,Eibar,Betis,H,2.39,3.29,3,2.5,3.4,2.75
24/11/17,Celta,Leganes,H,1.95,3.25,4.33,2,3.4,3.8
25/11/17,Alaves,Eibar,A,2.5,3.1,3.1,2.62,3.1,2.8
25/11/17,Betis,Girona,D,2,3.6,3.75,2.05,3.6,3.4
25/11/17,Levante,Ath Madrid,A,7.5,3.75,1.53,6,3.75,1.57
25/11/17,Real Madrid,Malaga,H,1.08,13,21,1.1,9,26
26/11/17,La Coruna,Ath Bilbao,D,2.75,3.29,2.6,2.7,3.1,2.7
26/11/17,Sociedad,Las Palmas,D,1.44,4.75,7,1.44,4.33,7
26/11/17,Valencia,Barcelona,D,4,3.89,1.85,4,3.8,1.83
26/11/17,Villarreal,Sevilla,A,2.37,3.39,3,2.4,3.1,3.1
27/11/17,Espanol,Getafe,H,2,3.39,3.79,2.1,3.2,3.6
01/12/17,Malaga,Levante,D,1.72,3.79,4.75,1.75,3.6,4.5
02/12/17,Ath Bilbao,Real Madrid,D,7.5,4.5,1.44,6,4.33,1.5
02/12/17,Ath Madrid,Sociedad,H,1.5,3.89,7.5,1.57,3.8,6
02/12/17,Barcelona,Celta,D,1.12,10,17,1.14,7.5,17
02/12/17,Sevilla,La Coruna,H,1.44,4.5,7.5,1.44,4.6,6.5
03/12/17,Eibar,Espanol,H,2.37,3.1,3.29,2.4,3.1,3.1
03/12/17,Getafe,Valencia,H,3,3.39,2.29,3.1,3.1,2.4
03/12/17,Las Palmas,Betis,H,2.2,3.5,3.1,2.25,3.2,3.2
03/12/17,Leganes,Villarreal,H,2.79,3.25,2.62,2.7,3.1,2.7
04/12/17,Girona,Alaves,A,1.6,3.79,6,1.67,3.4,6
08/12/17,Alaves,Las Palmas,H,2.29,3.25,3.25,2.25,3.3,3.2
09/12/17,Getafe,Eibar,D,2.04,3.39,3.75,1.95,3.4,4
09/12/17,La Coruna,Leganes,H,2.37,3.2,3.2,2.25,3.2,3.3
09/12/17,Real Madrid,Sevilla,H,1.33,5.5,8.5,1.29,5.5,9
09/12/17,Valencia,Celta,H,1.66,4,5,1.62,4.2,5
10/12/17,Betis,Ath Madrid,A,4.75,3.79,1.72,4.5,3.75,1.75
10/12/17,Levante,Ath Bilbao,A,3.25,3.39,2.25,3.2,3.2,2.3
10/12/17,Sociedad,Malaga,A,1.53,4.33,6,1.55,4,6
10/12/17,Villarreal,Barcelona,A,6,4.33,1.53,5.5,4.4,1.53
11/12/17,Espanol,Girona,A,2.04,3.5,3.6,2,3.4,3.8
15/12/17,Sevilla,Levante,D,1.28,5.75,9.5,1.3,5.5,9.5
16/12/17,Ath Bilbao,Sociedad,D,2.14,3.39,3.39,2.2,3.3,3.3
16/12/17,Ath Madrid,Alaves,H,1.19,6.5,15,1.22,5.5,17
16/12/17,Eibar,Valencia,H,2.75,3.29,2.6,2.7,3.25,2.62
17/12/17,Barcelona,La Coruna,H,1.08,13,23,1.08,11,26
17/12/17,Celta,Villarreal,A,2.29,3.39,3.1,2.3,3.3,3.1
17/12/17,Girona,Getafe,H,2.2,3.25,3.5,2.1,3.3,3.5
17/12/17,Las Palmas,Espanol,D,2.5,3.29,2.87,2.5,3.3,2.8
18/12/17,Malaga,Betis,A,2,3.39,3.79,2.1,3.4,3.4
19/12/17,Levante,Leganes,D,2.7,3,2.89,2.6,3,2.9
20/12/17,Getafe,Las Palmas,H,1.75,3.6,5,1.75,3.75,4.5
20/12/17,Sociedad,Sevilla,H,2.25,3.5,3,2.2,3.6,3.1
21/12/17,Alaves,Malaga,H,2.14,3.2,3.5,2.15,3.2,3.5
21/12/17,Eibar,Girona,H,2,3.39,3.75,2,3.4,3.75
22/12/17,Betis,Ath Bilbao,A,2.7,3.25,2.62,2.75,3.4,2.5
22/12/17,Espanol,Ath Madrid,H,5,3.5,1.72,5,3.4,1.75
23/12/17,La Coruna,Celta,A,2.54,3.29,2.7,2.5,3.3,2.8
23/12/17,Real Madrid,Barcelona,A,2.1,3.75,3.1,2.05,4,3.1
23/12/17,Valencia,Villarreal,A,2.04,3.6,3.29,2,3.75,3.4
06/01/18,Ath Madrid,Getafe,H,1.39,4.2,10,1.4,4.2,9
06/01/18,Las Palmas,Eibar,A,2.54,3.39,2.75,2.62,3.2,2.75
06/01/18,Sevilla,Betis,A,1.5,4.33,6.5,1.53,4.2,6
06/01/18,Valencia,Girona,H,1.61,4,5.5,1.62,3.8,5.5
07/01/18,Ath Bilbao,Alaves,H,1.66,3.5,6,1.67,3.6,5.5
07/01/18,Barcelona,Levante,H,1.05,15,34,1.06,15,26
07/01/18,Celta,Real Madrid,D,6.5,4.33,1.5,6,4.5,1.5
07/01/18,Leganes,Sociedad,H,2.89,3.25,2.5,2.9,3.2,2.5
07/01/18,Villarreal,La Coruna,D,1.57,4,6,1.57,3.75,6.5
08/01/18,Malaga,Espanol,A,2.54,3,3.1,2.6,3,2.9
12/01/18,Getafe,Malaga,H,1.8,3.39,5,1.8,3.3,5
13/01/18,Eibar,Ath Madrid,A,4,3.2,2.04,4,3.2,2
13/01/18,Girona,Las Palmas,H,1.72,3.79,4.75,1.75,3.6,4.8
13/01/18,La Coruna,Valencia,A,3,3.39,2.37,3,3.2,2.4
13/01/18,Real Madrid,Villarreal,A,1.25,6.5,10,1.25,6,11
14/01/18,Alaves,Sevilla,H,3.25,3.25,2.29,3.3,3.1,2.3
14/01/18,Espanol,Ath Bilbao,D,2.54,3,3,2.62,3,2.9
14/01/18,Levante,Celta,A,3,3.25,2.45,3.1,3.1,2.4
14/01/18,Sociedad,Barcelona,A,6.5,5,1.44,7,4.5,1.44
15/01/18,Betis,Leganes,H,2.25,3.1,3.5,2.25,3.1,3.4
19/01/18,Getafe,Ath Bilbao,D,2.7,3.1,2.79,2.7,3.1,2.75
20/01/18,Ath Madrid,Girona,D,1.36,4.75,9.5,1.36,4.5,10
20/01/18,Espanol,Sevilla,A,2.75,3.2,2.7,2.7,3.1,2.7
20/01/18,Las Palmas,Valencia,H,4.5,4,1.72,4.2,3.75,1.8
20/01/18,Villarreal,Levante,H,1.44,4.5,7.5,1.44,4.33,7
21/01/18,Alaves,Leganes,D,2.14,3.1,3.75,2.2,3,3.6
21/01/18,Betis,Barcelona,A,10,6,1.28,9,5,1.33
21/01/18,Real Madrid,La Coruna,H,1.14,9,15,1.14,8,17
21/01/18,Sociedad,Celta,A,1.85,3.89,4,1.91,3.5,4
22/01/18,Eibar,Malaga,D,1.66,3.5,6,1.7,3.4,5.5
26/01/18,Ath Bilbao,Eibar,D,1.9,3.39,4.33,1.95,3.4,4
27/01/18,La Coruna,Levante,D,2,3.5,3.79,2,3.3,3.8
27/01/18,Malaga,Girona,D,2.29,3,3.39,2.4,3.1,3.1
27/01/18,Valencia,Real Madrid,A,5,4.33,1.61,5,4.2,1.62
27/01/18,Villarreal,Sociedad,H,2.04,3.5,3.5,2.1,3.4,3.4
28/01/18,Ath Madrid,Las Palmas,H,1.16,7.5,17,1.17,7,17
28/01/18,Barcelona,Alaves,H,1.08,11,26,1.1,9,26
28/01/18,Leganes,Espanol,H,2.37,2.79,3.5,2.5,2.9,3.2
28/01/18,Sevilla,Getafe,D,1.5,4.33,6.5,1.53,4,6.5
29/01/18,Celta,Betis,H,1.75,3.75,4.75,1.75,3.8,4.33
02/02/18,Sociedad,La Coruna,H,1.44,4.75,6.5,1.5,4.4,6
03/02/18,Alaves,Celta,H,2.62,3.2,2.79,2.7,3.1,2.7
03/02/18,Betis,Villarreal,H,2.79,3.39,2.5,2.8,3.3,2.5
03/02/18,Eibar,Sevilla,H,2.6,3.29,2.75,2.62,3.2,2.75
03/02/18,Levante,Real Madrid,D,13,7,1.19,13,6.5,1.2
04/02/18,Ath Madrid,Valencia,H,1.44,4.33,7.5,1.5,4,7
04/02/18,Espanol,Barcelona,D,9.5,5.25,1.33,9,5,1.33
04/02/18,Getafe,Leganes,D,1.9,3.2,4.5,2,3,4.4
04/02/18,Girona,Ath Bilbao,H,2.39,3.29,3,2.5,3.2,2.9
05/02/18,Las Palmas,Malaga,H,2.25,3.39,3.2,2.25,3.4,3.1
09/02/18,Ath Bilbao,Las Palmas,D,1.44,4.5,7.5,1.44,4.5,7
10/02/18,Leganes,Eibar,A,2.87,3.1,2.62,3,2.9,2.6
10/02/18,Malaga,Ath Madrid,A,7.5,3.6,1.57,7,3.6,1.57
10/02/18,Real Madrid,Sociedad,H,1.19,7,13,1.22,7,10
10/02/18,Villarreal,Alaves,A,1.66,4,5,1.67,3.6,5.5
11/02/18,Barcelona,Getafe,D,1.12,9,19,1.11,9,21
11/02/18,Celta,Espanol,D,1.9,3.6,4,1.85,3.4,4.4
11/02/18,Sevilla,Girona,H,1.72,3.79,4.75,1.67,4,4.8
11/02/18,Valencia,Levante,H,1.5,4.33,6.5,1.5,4.4,6
12/02/18,La Coruna,Betis,A,2.2,3.6,3.1,2.2,3.6,3
16/02/18,Girona,Leganes,H,1.85,3.25,5,1.91,3.1,4.75
17/02/18,Alaves,La Coruna,H,1.9,3.39,4.33,1.85,3.5,4.33
17/02/18,Eibar,Barcelona,A,6.5,4.75,1.44,6.5,4.2,1.5
17/02/18,Las Palmas,Sevilla,A,3.5,3.6,2.04,3.5,3.6,2
17/02/18,Malaga,Valencia,A,3.6,3.5,2.04,3.75,3.3,2.05
18/02/18,Ath Madrid,Ath Bilbao,H,1.44,4.2,8.5,1.44,4,8.5
18/02/18,Betis,Real Madrid,A,9,6,1.3,8,5.5,1.33
18/02/18,Espanol,Villarreal,D,2.5,3.25,2.89,2.5,3.1,3
18/02/18,Sociedad,Levante,H,1.57,4.2,5.75,1.6,4.2,5
19/02/18,Getafe,Celta,H,2.5,3.29,2.87,2.5,3.2,2.88
21/02/18,Leganes,Real Madrid,A,11,6,1.25,10,5.5,1.29
23/02/18,La Coruna,Espanol,D,2.54,3.2,2.87,2.5,3.2,2.88
24/02/18,Barcelona,Girona,H,1.14,8,19,1.14,8.5,15
24/02/18,Celta,Eibar,H,2,3.5,3.7,2.05,3.4,3.6
24/02/18,Leganes,Las Palmas,D,1.8,3.5,4.75,1.85,3.4,4.4
24/02/18,Real Madrid,Alaves,H,1.14,8.5,17,1.14,8.5,15
25/02/18,Ath Bilbao,Malaga,H,1.75,3.5,5.25,1.67,3.6,5.5
25/02/18,Sevilla,Ath Madrid,A,3.39,3.2,2.25,3.2,3.3,2.25
25/02/18,Valencia,Sociedad,H,1.7,4,4.75,1.7,4,4.5
25/02/18,Villarreal,Getafe,H,1.75,3.75,4.75,1.8,3.5,4.6
26/02/18,Levante,Betis,A,2.5,3.29,2.87,2.4,3.5,2.8
27/02/18,Espanol,Real Madrid,H,6,4.33,1.53,6,4.33,1.5
27/02/18,Girona,Celta,H,2.29,3.5,3,2.3,3.25,3.1
28/02/18,Ath Bilbao,Valencia,D,2.62,3.2,2.79,2.5,3.3,2.8
28/02/18,Ath Madrid,Leganes,H,1.25,5.25,15,1.25,5,17
28/02/18,Eibar,Villarreal,H,2.2,3.2,3.6,2.25,3.3,3.2
28/02/18,Getafe,La Coruna,H,1.9,3.39,4.33,1.85,3.4,4.4
28/02/18,Malaga,Sevilla,A,3.5,3.2,2.14,3.3,3.3,2.2
01/03/18,Alaves,Levante,H,1.8,3.39,5,1.8,3.4,4.75
01/03/18,Betis,Sociedad,D,2.79,3.39,2.39,2.45,3.75,2.4
01/03/18,Las Palmas,Barcelona,D,15,7.5,1.18,13,6.5,1.2
03/03/18,La Coruna,Eibar,D,2.79,3.1,2.7,2.7,3.3,2.6
03/03/18,Leganes,Malaga,H,2.14,2.89,4,2.1,3,4
03/03/18,Real Madrid,Getafe,H,1.19,7.5,13,1.2,7,12
03/03/18,Sevilla,Ath Bilbao,H,1.7,3.75,5.25,1.75,3.6,4.75
03/03/18,Villarreal,Girona,A,1.8,3.39,4.75,1.83,3.4,4
04/03/18,Barcelona,Ath Madrid,H,1.72,3.79,4.75,1.65,3.6,4.8
04/03/18,Levante,Espanol,D,3.1,3.1,2.45,3,3,2.5
04/03/18,Sociedad,Alaves,H,1.64,4,5.25,1.67,3.8,5
04/03/18,Valencia,Betis,H,1.44,4.75,6.5,1.44,4.75,6
05/03/18,Celta,Las Palmas,H,1.44,4.33,7,1.44,4.6,6.5
09/03/18,Girona,La Coruna,H,1.55,4.2,5.5,1.6,4,5.5
10/03/18,Eibar,Real Madrid,A,5.75,4.75,1.5,6,4.2,1.53
10/03/18,Getafe,Levante,A,1.75,3.5,5.25,1.73,3.3,5.5
10/03/18,Malaga,Barcelona,A,13,6,1.25,13,5.5,1.25
10/03/18,Sevilla,Valencia,A,2,3.5,3.79,2.1,3.4,3.4
