Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,WHH,WHD,WHA
17/12/11,Hamburg,Augsburg,D,1.57,3.75,6,1.53,4,6
17/12/11,Hoffenheim,Hertha,D,1.91,3.5,4,1.95,3.4,3.8
17/12/11,Leverkusen,Nurnberg,A,1.5,4,7,1.44,4,8
17/12/11,Schalke 04,Werder Bremen,H,2,3.5,3.6,2,3.5,3.6
17/12/11,Wolfsburg,Stuttgart,H,2.6,3.4,2.6,2.5,3.6,2.6
18/12/11,Kaiserslautern,Hannover,D,2.3,3.3,3.1,2.3,3.3,3.1
18/12/11,M'gladbach,Mainz,H,1.83,3.5,4.33,1.8,3.5,4.5
20/01/12,M'gladbach,Bayern Munich,H,5,3.75,1.67,5,3.5,1.73
21/01/12,Freiburg,Augsburg,H,2.05,3.4,3.6,2.2,3.25,3.3
21/01/12,Hoffenheim,Hannover,D,1.85,3.6,4,2,3.3,3.8
21/01/12,Kaiserslautern,Werder Bremen,D,2.8,3.4,2.4,3.1,3.1,2.4
21/01/12,Nurnberg,Hertha,H,2.15,3.3,3.4,2.2,3.25,3.3
21/01/12,Schalke 04,Stuttgart,H,1.8,3.6,4.33,1.85,3.4,4.33
21/01/12,Wolfsburg,FC Koln,H,1.8,3.75,4.2,1.85,3.4,4.33
22/01/12,Hamburg,Dortmund,A,4.33,3.5,1.83,3.8,3.6,1.91
22/01/12,Leverkusen,Mainz,H,1.8,3.5,4.5,1.85,3.4,4.33
27/01/12,Hannover,Nurnberg,H,2.2,3.4,3.2,2.15,3.3,3.4
28/01/12,Augsburg,Kaiserslautern,D,2.5,3.2,2.88,2.3,3.4,3
28/01/12,Bayern Munich,Wolfsburg,H,1.17,7,15,1.2,6.5,13
28/01/12,Dortmund,Hoffenheim,H,1.33,5,9,1.33,4.8,9.5
28/01/12,FC Koln,Schalke 04,A,4,3.5,1.91,3.6,3.6,1.95
28/01/12,Hertha,Hamburg,A,2.38,3.25,3,2.25,3.4,3.1
28/01/12,Werder Bremen,Leverkusen,D,2.2,3.4,3.2,2.3,3.1,3.3
29/01/12,Mainz,Freiburg,H,1.67,3.75,5,1.75,3.6,4.8
29/01/12,Stuttgart,M'gladbach,A,2.5,3.25,2.8,2.5,3.3,2.75
03/02/12,Nurnberg,Dortmund,A,6,4,1.57,6,3.75,1.57
04/02/12,Hamburg,Bayern Munich,D,6,4,1.53,5.5,4.33,1.53
04/02/12,Hertha,Hannover,A,2.4,3.4,2.8,2.25,3.4,3.1
04/02/12,Hoffenheim,Augsburg,D,1.62,3.8,5.5,1.62,3.75,5.5
04/02/12,Leverkusen,Stuttgart,D,1.75,3.75,4.5,1.73,3.6,4.8
04/02/12,Schalke 04,Mainz,D,1.73,3.75,4.5,1.67,3.75,5
04/02/12,Wolfsburg,M'gladbach,D,2.88,3.4,2.4,2.9,3.3,2.38
05/02/12,Freiburg,Werder Bremen,D,3.2,3.4,2.2,3.2,3.4,2.2
05/02/12,Kaiserslautern,FC Koln,A,1.75,3.5,4.75,1.8,3.5,4.6
10/02/12,Wolfsburg,Freiburg,H,1.7,3.8,4.75,1.7,4,4.5
11/02/12,Bayern Munich,Kaiserslautern,H,1.14,8,15,1.14,8,15
11/02/12,Dortmund,Leverkusen,H,1.4,4.5,8,1.45,4.2,7
11/02/12,Mainz,Hannover,D,1.91,3.4,4,1.95,3.3,4
11/02/12,M'gladbach,Schalke 04,H,2.38,3.4,2.88,2.38,3.2,3
11/02/12,Stuttgart,Hertha,H,1.8,3.5,4.5,1.83,3.4,4.5
11/02/12,Werder Bremen,Hoffenheim,D,1.83,3.5,4.33,1.85,3.4,4.33
12/02/12,Augsburg,Nurnberg,D,2.7,3.2,2.63,2.62,3.1,2.75
12/02/12,FC Koln,Hamburg,A,3.1,3.4,2.25,3,3.4,2.3
17/02/12,Hoffenheim,Mainz,D,2.4,3.3,2.9,2.45,3.25,2.9
18/02/12,Freiburg,Bayern Munich,D,9,5.5,1.3,9,5,1.33
18/02/12,Hamburg,Werder Bremen,A,2,3.5,3.6,2.1,3.3,3.5
18/02/12,Hertha,Dortmund,A,7,4,1.5,7,3.75,1.53
18/02/12,Kaiserslautern,M'gladbach,A,3.2,3.3,2.25,3.2,3.2,2.3
18/02/12,Leverkusen,Augsburg,H,1.5,4,7,1.53,3.75,7
18/02/12,Nurnberg,FC Koln,H,1.73,3.5,5,1.8,3.4,4.8
19/02/12,Hannover,Stuttgart,H,2.5,3.3,2.8,2.5,3.2,2.8
19/02/12,Schalke 04,Wolfsburg,H,1.67,3.75,5,1.7,3.6,5
24/02/12,M'gladbach,Hamburg,D,1.73,3.75,4.5,1.75,3.5,4.75
25/02/12,Augsburg,Hertha,H,2.6,3.25,2.7,2.55,3.2,2.75
25/02/12,FC Koln,Leverkusen,A,3.75,3.6,1.91,3.75,3.5,1.95
25/02/12,Mainz,Kaiserslautern,H,1.73,3.6,4.75,1.73,3.6,4.75
25/02/12,Stuttgart,Freiburg,H,1.67,3.75,5,1.7,3.6,5
25/02/12,Werder Bremen,Nurnberg,A,1.8,3.5,4.5,1.8,3.5,4.5
25/02/12,Wolfsburg,Hoffenheim,A,2.2,3.3,3.25,2.25,3.25,3.2
26/02/12,Bayern Munich,Schalke 04,H,1.4,4.5,7.5,1.4,4.5,7.5
26/02/12,Dortmund,Hannover,H,1.25,5.5,12,1.29,5,11
03/03/12,Dortmund,Mainz,H,1.3,5,11,1.29,5,11
03/03/12,Freiburg,Schalke 04,H,3.8,3.6,1.91,3.8,3.5,1.95
03/03/12,Hamburg,Stuttgart,A,2,3.5,3.6,2,3.4,3.75
03/03/12,Hannover,Augsburg,D,1.73,3.5,5,1.73,3.6,4.75
03/03/12,Hertha,Werder Bremen,H,2.5,3.4,2.7,2.6,3.3,2.62
03/03/12,Kaiserslautern,Wolfsburg,D,2.3,3.25,3.1,2.3,3.3,3.1
03/03/12,Leverkusen,Bayern Munich,H,4.5,3.6,1.8,4.5,3.5,1.8
04/03/12,Hoffenheim,FC Koln,D,1.62,3.8,5.5,1.57,4,5.5
04/03/12,Nurnberg,M'gladbach,H,3,3.25,2.38,2.8,3.2,2.5
09/03/12,Stuttgart,Kaiserslautern,D,1.67,3.75,5,1.67,3.5,5.5
10/03/12,Augsburg,Dortmund,D,8.5,4.75,1.36,8,4.5,1.4
10/03/12,Bayern Munich,Hoffenheim,H,1.25,5.5,12,1.25,5.5,12
10/03/12,FC Koln,Hertha,H,2.38,3.25,3,2.25,3.4,3.1
10/03/12,Mainz,Nurnberg,H,1.91,3.4,4,1.91,3.4,4
10/03/12,M'gladbach,Freiburg,D,1.53,4,6,1.57,3.8,6
10/03/12,Wolfsburg,Leverkusen,H,2.88,3.4,2.38,2.88,3.3,2.4
11/03/12,Schalke 04,Hamburg,H,1.83,3.6,4.2,1.85,3.3,4.5
11/03/12,Werder Bremen,Hannover,H,2,3.5,3.6,1.95,3.5,3.8
16/03/12,Hoffenheim,Stuttgart,A,2.3,3.4,3,2.3,3.4,3
17/03/12,Augsburg,Mainz,H,2.9,3.3,2.4,2.75,3.3,2.5
17/03/12,Dortmund,Werder Bremen,H,1.33,5,9,1.36,4.5,9
17/03/12,Hamburg,Freiburg,A,1.83,3.75,4,1.8,3.5,4.5
17/03/12,Hertha,Bayern Munich,A,9,5,1.33,8,4.5,1.4
17/03/12,Leverkusen,M'gladbach,A,2.1,3.4,3.4,2.1,3.3,3.5
17/03/12,Nurnberg,Wolfsburg,A,2,3.4,3.75,2.05,3.4,3.6
18/03/12,Hannover,FC Koln,H,1.62,3.8,5.5,1.57,3.75,6
18/03/12,Kaiserslautern,Schalke 04,A,3.5,3.3,2.1,3.6,3.4,2.05
23/03/12,Wolfsburg,Hamburg,H,2.05,3.5,3.4,2.1,3.6,3.25
24/03/12,Bayern Munich,Hannover,H,1.17,7,15,1.2,6,15
24/03/12,Freiburg,Kaiserslautern,H,2,3.4,3.75,2,3.3,3.8
24/03/12,Mainz,Hertha,A,1.73,3.5,5,1.7,3.4,5.5
24/03/12,M'gladbach,Hoffenheim,A,1.67,3.6,5.25,1.75,3.4,5
24/03/12,Schalke 04,Leverkusen,H,1.91,3.6,3.75,1.91,3.5,4
24/03/12,Werder Bremen,Augsburg,D,1.8,3.5,4.5,1.83,3.3,4.5
25/03/12,FC Koln,Dortmund,A,8,4.5,1.4,7,4.33,1.44
25/03/12,Stuttgart,Nurnberg,H,1.83,3.5,4.33,1.83,3.3,4.5
30/03/12,Dortmund,Stuttgart,D,1.29,5.5,10,1.3,5,11
31/03/12,Augsburg,FC Koln,H,2,3.4,3.75,2,3.5,3.6
31/03/12,Hertha,Wolfsburg,A,2.4,3.3,2.9,2.35,3.4,2.88
31/03/12,Kaiserslautern,Hamburg,A,2.5,3.25,2.8,2.45,3.3,2.8
31/03/12,Leverkusen,Freiburg,A,1.7,3.8,4.75,1.67,3.75,5
31/03/12,Nurnberg,Bayern Munich,A,8.5,4.75,1.36,9,5,1.33
31/03/12,Werder Bremen,Mainz,A,2.1,3.4,3.4,2.05,3.4,3.5
01/04/12,Hannover,M'gladbach,H,2.7,3.25,2.6,2.5,3.3,2.75
01/04/12,Hoffenheim,Schalke 04,D,3,3.4,2.3,3,3.3,2.35
07/04/12,Bayern Munich,Augsburg,H,1.13,8,21,1.14,7,21
07/04/12,FC Koln,Werder Bremen,D,2.8,3.4,2.4,2.75,3.3,2.5
07/04/12,Freiburg,Nurnberg,D,2.1,3.4,3.4,2.1,3.2,3.6
07/04/12,Kaiserslautern,Hoffenheim,A,2.75,3.3,2.5,2.6,3.4,2.6
07/04/12,M'gladbach,Hertha,D,1.57,3.75,6,1.62,3.75,5.5
07/04/12,Stuttgart,Mainz,H,2.05,3.4,3.6,2.05,3.4,3.6
07/04/12,Wolfsburg,Dortmund,A,5.5,4,1.57,5.5,3.75,1.62
08/04/12,Hamburg,Leverkusen,D,2.75,3.3,2.5,2.8,3.1,2.6
08/04/12,Schalke 04,Hannover,H,1.67,3.8,5,1.73,3.5,5
10/04/12,Augsburg,Stuttgart,A,2.7,3.4,2.5,2.8,3.2,2.5
10/04/12,Hertha,Freiburg,A,2.1,3.4,3.4,2.15,3.5,3.25
10/04/12,Mainz,FC Koln,H,1.57,4,5.5,1.6,4.2,5
10/04/12,Werder Bremen,M'gladbach,D,2.4,3.4,2.8,2.4,3.3,2.88
11/04/12,Dortmund,Bayern Munich,H,2.6,3.4,2.7,2.5,3.4,2.75
11/04/12,Hannover,Wolfsburg,H,2.1,3.5,3.3,2.1,3.6,3.25
11/04/12,Hoffenheim,Hamburg,H,2.2,3.4,3.2,2.2,3.3,3.25
11/04/12,Leverkusen,Kaiserslautern,H,1.4,4.5,8,1.44,4.5,7
11/04/12,Nurnberg,Schalke 04,H,3,3.4,2.3,2.9,3.4,2.38
13/04/12,Stuttgart,Werder Bremen,H,1.73,4,4.2,1.8,3.75,4.2
14/04/12,Bayern Munich,Mainz,D,1.29,5,11,1.22,6,12
14/04/12,Hamburg,Hannover,H,2.3,3.4,3,2.35,3.4,2.9
14/04/12,Kaiserslautern,Nurnberg,A,2.8,3.4,2.4,2.9,3.25,2.45
14/04/12,Leverkusen,Hertha,D,1.53,4,6,1.53,4,6
14/04/12,Schalke 04,Dortmund,A,3.3,3.5,2.1,3.1,3.5,2.2
14/04/12,Wolfsburg,Augsburg,A,1.73,3.75,4.5,1.73,3.75,4.5
15/04/12,Freiburg,Hoffenheim,D,2.3,3.4,3,2.35,3.3,3
15/04/12,M'gladbach,FC Koln,H,1.5,4.33,6,1.53,4,6
20/04/12,Mainz,Wolfsburg,D,1.91,3.6,3.75,2,3.75,3.4
21/04/12,Dortmund,M'gladbach,H,1.44,4.2,7.5,1.44,4,8
21/04/12,FC Koln,Stuttgart,D,4,3.75,1.83,3.6,3.75,1.91
21/04/12,Hertha,Kaiserslautern,A,1.53,4,6,1.57,4,5.5
21/04/12,Hoffenheim,Leverkusen,A,2.38,3.4,2.88,2.4,3.3,2.9
21/04/12,Nurnberg,Hamburg,D,2.2,3.3,3.25,2.25,3.4,3.1
21/04/12,Werder Bremen,Bayern Munich,A,3.2,3.4,2.2,3.2,3.5,2.15
22/04/12,Augsburg,Schalke 04,D,3.2,3.4,2.2,3.2,3.3,2.25
22/04/12,Hannover,Freiburg,D,1.83,3.5,4.2,1.8,3.5,4.5
28/04/12,Bayern Munich,Stuttgart,H,1.7,3.75,4.75,1.7,4,4.33
28/04/12,Freiburg,FC Koln,H,2.25,3.5,3,2.25,3.5,3
28/04/12,Hamburg,Mainz,D,2.1,3.4,3.4,2.1,3.4,3.4
28/04/12,Hoffenheim,Nurnberg,A,1.91,3.5,4,1.85,3.6,4
28/04/12,Kaiserslautern,Dortmund,A,7,4,1.5,6.5,4.1,1.5
28/04/12,Leverkusen,Hannover,H,1.83,3.6,4.2,1.85,3.5,4.2
28/04/12,M'gladbach,Augsburg,D,1.73,3.75,4.5,1.75,3.75,4.5
28/04/12,Schalke 04,Hertha,H,1.44,4.33,7,1.5,4.4,6
28/04/12,Wolfsburg,Werder Bremen,H,2.1,3.5,3.3,2.1,3.4,3.4
05/05/12,Augsburg,Hamburg,H,2.4,3.3,2.88,2.4,3.2,3
05/05/12,Dortmund,Freiburg,H,1.3,5.25,9.5,1.3,5,10
05/05/12,FC Koln,Bayern Munich,A,5,4,1.62,5,3.6,1.7
05/05/12,Hannover,Kaiserslautern,H,1.33,5,9,1.36,4.8,8
05/05/12,Hertha,Hoffenheim,H,1.95,3.6,3.6,2.05,3.4,3.5
05/05/12,Mainz,M'gladbach,A,2.3,3.4,3,2.4,1.02,3
05/05/12,Nurnberg,Leverkusen,A,2.5,3.3,2.8,2.6,3.1,2.8
05/05/12,Stuttgart,Wolfsburg,H,1.91,3.75,3.6,1.95,3.5,3.75
05/05/12,Werder Bremen,Schalke 04,A,2.5,3.4,2.7,2.6,3.2,2.7
20/08/10,Bayern Munich,Wolfsburg,H,1.57,4,5.5,1.57,3.8,6
21/08/10,FC Koln,Kaiserslautern,A,2.1,3.4,3.4,2.2,3.2,3.3
21/08/10,Freiburg,St Pauli,A,2.2,3.3,3.25,2.25,3.25,3.2
21/08/10,Hamburg,Schalke 04,H,2.38,3.4,2.88,2.3,3.3,3.1
21/08/10,Hannover,Ein Frankfurt,H,2.6,3.25,2.7,2.62,3.2,2.7
21/08/10,Hoffenheim,Werder Bremen,H,2.88,3.4,2.38,2.7,3.4,2.5
21/08/10,M'gladbach,Nurnberg,D,1.91,3.4,4,1.91,3.4,4
22/08/10,Dortmund,Leverkusen,A,2.38,3.4,2.88,2.5,3.3,2.8
22/08/10,Mainz,Stuttgart,H,3.1,3.4,2.25,3.1,3.3,2.3
27/08/10,Kaiserslautern,Bayern Munich,H,7,4.33,1.44,7,4.4,1.44
28/08/10,Ein Frankfurt,Hamburg,A,3.1,3.5,2.2,2.9,3.3,2.25
28/08/10,Nurnberg,Freiburg,A,1.91,3.4,4,2,3.3,3.4
28/08/10,Schalke 04,Hannover,A,1.33,4.75,10,1.35,4.6,7.5
28/08/10,St Pauli,Hoffenheim,A,3.2,3.4,2.2,3,3.25,2.2
28/08/10,Werder Bremen,FC Koln,H,1.4,4.75,7,1.35,4.6,7.5
28/08/10,Wolfsburg,Mainz,A,1.57,4,5.5,1.6,3.75,5
29/08/10,Leverkusen,M'gladbach,A,1.36,4.75,8,1.35,4.6,7.5
29/08/10,Stuttgart,Dortmund,A,2.2,3.3,3.25,2.2,3.3,3
10/09/10,Hoffenheim,Schalke 04,H,2.4,3.3,2.88,2.38,3.2,2.8
11/09/10,Bayern Munich,Werder Bremen,D,1.57,4,5.5,1.6,3.8,4.8
11/09/10,Dortmund,Wolfsburg,H,2.1,3.5,3.25,2.1,3.4,3.1
11/09/10,Freiburg,Stuttgart,H,3.4,3.4,2.1,3.1,3.3,2.15
11/09/10,Hamburg,Nurnberg,D,1.36,4.75,8.5,1.36,4.75,6.5
11/09/10,Hannover,Leverkusen,D,3.75,3.4,2,3.3,3.4,2
11/09/10,M'gladbach,Ein Frankfurt,A,2.1,3.4,3.4,2.1,3.4,3
12/09/10,FC Koln,St Pauli,H,2.2,3.25,3.25,2.1,3.4,3.1
12/09/10,Mainz,Kaiserslautern,H,2.2,3.3,3.25,2.1,3.4,3.1
17/09/10,Ein Frankfurt,Freiburg,A,1.8,3.5,4.5,1.7,3.5,4.5
18/09/10,Bayern Munich,FC Koln,D,1.22,6,12,1.22,6,13
18/09/10,Kaiserslautern,Hoffenheim,D,2.8,3.4,2.4,2.9,3.4,2.38
18/09/10,Stuttgart,M'gladbach,H,1.8,3.5,4.5,1.85,3.6,4
18/09/10,Werder Bremen,Mainz,A,1.44,4.33,7,1.5,4.33,6
18/09/10,Wolfsburg,Hannover,H,1.53,4,6,1.57,4,5.5
19/09/10,Leverkusen,Nurnberg,D,1.44,4.33,7,1.4,4.5,8
19/09/10,Schalke 04,Dortmund,A,2.25,3.3,3.2,2.3,3.3,3.1
19/09/10,St Pauli,Hamburg,D,3.6,3.5,2,3.4,3.4,2.1
21/09/10,Hannover,Werder Bremen,H,3.6,3.5,2,3.75,3.4,2
21/09/10,Hoffenheim,Bayern Munich,A,3.6,3.5,2,3.75,3.4,2
21/09/10,Mainz,FC Koln,H,1.91,3.4,4,2,3.2,4
22/09/10,Dortmund,Kaiserslautern,H,1.5,4,7,1.53,3.75,7
22/09/10,Freiburg,Schalke 04,A,3.1,3.3,2.25,3.25,3.3,2.2
22/09/10,Hamburg,Wolfsburg,A,1.91,3.5,3.9,2,3.3,3.75
22/09/10,Leverkusen,Ein Frankfurt,H,1.67,3.6,5.25,1.53,4,6
22/09/10,M'gladbach,St Pauli,A,2,3.3,3.8,2,3.4,3.75
22/09/10,Nurnberg,Stuttgart,H,3.1,3.3,2.3,3.5,3.3,2.1
24/09/10,FC Koln,Hoffenheim,D,3.25,3.3,2.2,3.2,3.25,2.25
25/09/10,Bayern Munich,Mainz,A,1.44,4.33,7,1.5,3.8,7.5
25/09/10,Ein Frankfurt,Nurnberg,H,2,3.4,3.75,2,3.4,3.75
25/09/10,Schalke 04,M'gladbach,D,1.53,3.8,6.5,1.57,3.6,6.5
25/09/10,St Pauli,Dortmund,A,3.75,3.4,2,3.6,3.3,2.05
25/09/10,Stuttgart,Leverkusen,A,2.4,3.3,2.9,2.4,3.2,3
25/09/10,Werder Bremen,Hamburg,H,2.4,3.3,2.9,2.4,3.2,3
26/09/10,Kaiserslautern,Hannover,A,2.25,3.25,3.2,2.3,3.1,3.25
26/09/10,Wolfsburg,Freiburg,H,1.44,4.33,7,1.5,4.2,6.5
01/10/10,Hannover,St Pauli,A,2,3.4,3.6,2,3.4,3.3
02/10/10,Freiburg,FC Koln,H,2.25,3.3,3.2,2.25,3.3,2.9
02/10/10,Hamburg,Kaiserslautern,H,1.5,4,6.75,1.53,3.6,6
02/10/10,Mainz,Hoffenheim,H,2.2,3.3,3.3,2.15,3.2,3.2
02/10/10,M'gladbach,Wolfsburg,D,3.5,3.4,2.05,3.2,3.3,2.1
02/10/10,Nurnberg,Schalke 04,H,3,3.4,2.3,2.9,3.3,2.25
03/10/10,Dortmund,Bayern Munich,H,2.55,3.3,2.7,2.5,3.2,2.6
03/10/10,Leverkusen,Werder Bremen,D,2.1,3.4,3.4,2.2,3.3,3
03/10/10,Stuttgart,Ein Frankfurt,A,1.91,3.5,3.9,1.91,3.4,3.6
15/10/10,FC Koln,Dortmund,A,4.33,3.6,1.8,4.33,3.5,1.83
16/10/10,Bayern Munich,Hannover,H,1.4,4.5,7.5,1.4,4.5,8
16/10/10,Mainz,Hamburg,A,2.25,3.4,3.1,2.3,3.2,3.1
16/10/10,Schalke 04,Stuttgart,D,2,3.4,3.75,2.05,3.4,3.5
16/10/10,St Pauli,Nurnberg,H,2.25,3.2,3.4,2.3,3.3,3.1
16/10/10,Werder Bremen,Freiburg,H,1.53,4.33,5.5,1.57,3.8,6
16/10/10,Wolfsburg,Leverkusen,A,2.3,3.4,3,2.3,3.4,3
17/10/10,Hoffenheim,M'gladbach,H,1.65,3.75,5.25,1.67,3.75,5
17/10/10,Kaiserslautern,Ein Frankfurt,A,2.38,3.25,3,2.5,3.2,2.88
22/10/10,Hamburg,Bayern Munich,D,2.63,3.3,2.63,2.7,3.25,2.62
23/10/10,Ein Frankfurt,Schalke 04,D,2.8,3.25,2.5,2.8,3.3,2.5
23/10/10,Freiburg,Kaiserslautern,H,2.25,3.25,3.2,2.25,3.25,3.25
23/10/10,Hannover,FC Koln,H,2.1,3.25,3.5,2.1,3.4,3.4
23/10/10,M'gladbach,Werder Bremen,A,3.3,3.5,2.1,3.4,3.6,2.05
23/10/10,Nurnberg,Wolfsburg,H,2.9,3.3,2.38,3,3.4,2.3
24/10/10,Dortmund,Hoffenheim,D,1.75,3.6,4.6,1.8,3.6,4.33
24/10/10,Leverkusen,Mainz,A,1.8,3.75,4.2,1.85,3.6,4
24/10/10,Stuttgart,St Pauli,H,1.67,3.75,5,1.7,3.75,4.8
29/10/10,Bayern Munich,Freiburg,H,1.29,5,11,1.3,5,10
30/10/10,FC Koln,Hamburg,H,3.7,3.4,2,3.6,3.3,2.05
30/10/10,Kaiserslautern,M'gladbach,H,2.1,3.4,3.4,2.1,3.4,3.4
30/10/10,Schalke 04,Leverkusen,A,2.5,3.3,2.75,2.5,3.2,2.8
30/10/10,St Pauli,Ein Frankfurt,A,2.5,3.25,2.8,2.5,3.3,2.75
30/10/10,Werder Bremen,Nurnberg,A,1.5,4.33,6,1.53,4,6
30/10/10,Wolfsburg,Stuttgart,H,2.1,3.4,3.4,2.15,3.25,3.4
31/10/10,Hoffenheim,Hannover,H,1.62,3.7,5.5,1.62,3.8,5.5
31/10/10,Mainz,Dortmund,A,2.75,3.3,2.5,2.8,3.4,2.4
05/11/10,Schalke 04,St Pauli,H,1.7,3.6,5,1.67,3.75,5
06/11/10,Ein Frankfurt,Wolfsburg,H,2.38,3.4,2.88,2.4,3.4,2.8
06/11/10,Freiburg,Mainz,H,2.9,3.3,2.4,2.8,3.4,2.4
06/11/10,Hamburg,Hoffenheim,H,2.25,3.25,3.2,2.25,3.2,3.2
06/11/10,M'gladbach,Bayern Munich,D,5.5,4,1.57,5.5,4,1.57
06/11/10,Nurnberg,FC Koln,H,2,3.4,3.75,2,3.4,3.75
07/11/10,Hannover,Dortmund,A,4.33,3.6,1.8,4.2,3.5,1.83
07/11/10,Leverkusen,Kaiserslautern,H,1.44,4.5,6.5,1.44,4.5,6.5
07/11/10,Stuttgart,Werder Bremen,H,2.5,3.3,2.75,2.4,3.4,2.8
12/11/10,Dortmund,Hamburg,H,1.73,3.75,4.5,1.73,3.75,4.5
13/11/10,FC Koln,M'gladbach,A,2.1,3.5,3.3,2.1,3.6,3.25
13/11/10,Kaiserslautern,Stuttgart,D,3,3.4,2.3,3,3.4,2.3
13/11/10,Mainz,Hannover,A,1.73,3.5,5,1.73,3.75,4.5
13/11/10,St Pauli,Leverkusen,A,3.4,3.4,2.1,3.4,3.6,2.05
13/11/10,Werder Bremen,Ein Frankfurt,D,1.91,3.6,3.75,1.85,4,3.75
13/11/10,Wolfsburg,Schalke 04,D,2.25,3.5,3,2.3,3.6,2.8
14/11/10,Bayern Munich,Nurnberg,H,1.33,5,8.5,1.36,4.8,8.5
14/11/10,Hoffenheim,Freiburg,A,1.62,3.75,5.5,1.62,4.2,5
20/11/10,Ein Frankfurt,Hoffenheim,A,2.25,3.4,3.1,2.3,3.5,2.9
20/11/10,Freiburg,Dortmund,A,5.5,3.75,1.62,5.5,3.6,1.67
20/11/10,Hannover,Hamburg,H,2.88,3.4,2.38,2.9,3.5,2.3
20/11/10,Leverkusen,Bayern Munich,D,3,3.4,2.3,2.8,3.4,2.4
20/11/10,M'gladbach,Mainz,A,2.4,3.4,2.8,2.5,3.4,2.7
20/11/10,Nurnberg,Kaiserslautern,A,1.95,3.5,3.75,2,3.5,3.6
20/11/10,Schalke 04,Werder Bremen,H,2.2,3.4,3.2,2.2,3.5,3.1
21/11/10,St Pauli,Wolfsburg,D,3.2,3.4,2.2,2.88,3.5,2.3
21/11/10,Stuttgart,FC Koln,A,1.53,4,6,1.55,4,6
26/11/10,Mainz,Nurnberg,H,1.85,3.4,4.33,1.91,3.5,4
27/11/10,Bayern Munich,Ein Frankfurt,H,1.36,4.75,8,1.36,4.5,9
27/11/10,Dortmund,M'gladbach,H,1.29,5.5,9.5,1.3,5,10
27/11/10,Hamburg,Stuttgart,H,2.1,3.3,3.5,2,3.5,3.5
27/11/10,Hannover,Freiburg,H,2.25,3.2,3.25,2.3,3.1,3.2
27/11/10,Hoffenheim,Leverkusen,D,2.55,3.3,2.7,2.6,3.25,2.7
27/11/10,Kaiserslautern,Schalke 04,H,3.25,3.3,2.2,3.2,3.4,2.2
28/11/10,FC Koln,Wolfsburg,D,2.8,3.3,2.45,2.75,3.3,2.5
28/11/10,Werder Bremen,St Pauli,H,1.75,3.75,4.5,1.83,3.6,4.2
03/12/10,St Pauli,Kaiserslautern,H,2.4,3.4,2.8,2.4,3.5,2.8
04/12/10,Ein Frankfurt,Mainz,H,2.2,3.2,3.4,2.2,3.3,3.3
04/12/10,Freiburg,Hamburg,H,3,3.4,2.3,3.1,3.4,2.25
04/12/10,M'gladbach,Hannover,A,2.25,3.4,3.1,2.2,3.6,3.1
04/12/10,Schalke 04,Bayern Munich,H,3.4,3.4,2.1,3.4,3.6,2.05
04/12/10,Stuttgart,Hoffenheim,D,2.2,3.5,3.1,2.15,3.5,3.25
04/12/10,Wolfsburg,Werder Bremen,D,2,3.6,3.5,2.05,3.8,3.25
05/12/10,Leverkusen,FC Koln,H,1.4,4.5,8,1.44,4.5,7
05/12/10,Nurnberg,Dortmund,A,4.5,3.75,1.73,4.75,4,1.67
10/12/10,Hannover,Stuttgart,H,2.4,3.4,2.8,2.38,3.5,2.8
11/12/10,Bayern Munich,St Pauli,H,1.2,6.5,13,1.2,6.5,13
11/12/10,Dortmund,Werder Bremen,H,1.57,4.2,5.25,1.62,4.2,4.8
11/12/10,FC Koln,Ein Frankfurt,H,2.38,3.4,2.88,2.5,3.4,2.7
11/12/10,Hamburg,Leverkusen,A,2.5,3.3,2.75,2.5,3.4,2.7
11/12/10,Hoffenheim,Nurnberg,D,1.62,3.8,5.5,1.62,3.75,5.5
11/12/10,Kaiserslautern,Wolfsburg,D,2.5,3.3,2.75,2.45,3.4,2.75
12/12/10,Freiburg,M'gladbach,H,1.91,3.6,3.8,1.95,3.5,3.75
12/12/10,Mainz,Schalke 04,A,2.5,3.3,2.75,2.55,3.3,2.7
17/12/10,M'gladbach,Hamburg,A,3.25,3.5,2.1,3,3.6,2.2
18/12/10,Ein Frankfurt,Dortmund,H,4.5,3.75,1.75,4.4,3.6,1.8
18/12/10,Nurnberg,Hannover,H,2.1,3.4,3.4,2.15,3.5,3.25
18/12/10,Schalke 04,FC Koln,H,1.44,4.2,7.5,1.5,4,7
18/12/10,St Pauli,Mainz,A,2.6,3.2,2.75,2.5,3.2,2.88
18/12/10,Werder Bremen,Kaiserslautern,A,1.62,4,5,1.62,4.2,5
18/12/10,Wolfsburg,Hoffenheim,D,2.1,3.5,3.3,2.2,3.5,3.1
19/12/10,Leverkusen,Freiburg,D,1.44,4.33,7,1.44,4.4,7
19/12/10,Stuttgart,Bayern Munich,A,4,3.6,1.85,4,3.75,1.85
14/01/11,Leverkusen,Dortmund,A,2.38,3.4,2.88,2.25,3.4,3.1
15/01/11,Nurnberg,M'gladbach,A,2,3.5,3.6,1.95,3.5,3.75
15/01/11,Schalke 04,Hamburg,A,2.1,3.4,3.4,1.95,3.5,3.75
15/01/11,St Pauli,Freiburg,D,2.3,3.3,3.1,2.38,3.3,2.9
